date,region,is_date_provided,count
2021-03-07,YT,false,<20
2021-03-07,NPTS,true,<20
2021-03-07,NPTS,false,<20
2021-03-08,AB,true,<20
2021-03-08,AB,false,<20
2021-03-08,BC,true,<20
2021-03-08,BC,false,<20
2021-03-08,MB,true,<20
2021-03-08,MB,false,<20
2021-03-08,NB,true,<20
2021-03-08,NB,false,<20
2021-03-08,NL,true,<20
2021-03-08,NL,false,<20
2021-03-08,NT,true,<20
2021-03-08,NT,false,<20
2021-03-08,NS,true,<20
2021-03-08,NS,false,<20
2021-03-08,NU,true,<20
2021-03-08,NU,false,<20
2021-03-08,ON,true,<20
2021-03-08,ON,false,<20
2021-03-08,PE,true,<20
2021-03-08,PE,false,<20
2021-03-08,QC,true,<20
2021-03-08,QC,false,<20
2021-03-08,SK,true,<20
2021-03-08,SK,false,<20
2021-03-08,YT,true,<20
2021-03-08,YT,false,<20
2021-03-08,NPTS,true,<20
2021-03-08,NPTS,false,<20
2021-03-09,AB,true,<20
2021-03-09,AB,false,<20
2021-03-09,BC,true,<20
2021-03-09,BC,false,<20
2021-03-09,MB,true,<20
2021-03-09,MB,false,<20
2021-03-09,NB,true,<20
2021-03-09,NB,false,<20
2021-03-09,NL,true,<20
2021-03-09,NL,false,<20
2021-03-09,NT,true,<20
2021-03-09,NT,false,<20
2021-03-09,NS,true,<20
2021-03-09,NS,false,<20
2021-03-09,NU,true,<20
2021-03-09,NU,false,<20
2021-03-09,ON,true,<20
2021-03-09,ON,false,<20
2021-03-09,PE,true,<20
2021-03-09,PE,false,<20
2021-03-09,QC,true,<20
2021-03-09,QC,false,<20
2021-03-09,SK,true,<20
2021-03-09,SK,false,<20
2021-03-09,YT,true,<20
2021-03-09,YT,false,<20
2021-03-09,NPTS,true,<20
2021-03-09,NPTS,false,<20
2021-03-10,AB,true,<20
2021-03-10,AB,false,<20
2021-03-10,BC,true,<20
2021-03-10,BC,false,<20
2021-03-10,MB,true,<20
2021-03-10,MB,false,<20
2021-03-10,NB,true,<20
2021-03-10,NB,false,<20
2021-03-10,NL,true,<20
2021-03-10,NL,false,<20
2021-03-10,NT,true,<20
2021-03-10,NT,false,<20
2021-03-10,NS,true,<20
2021-03-10,NS,false,<20
2021-03-10,NU,true,<20
2021-03-10,NU,false,<20
2021-03-10,ON,true,<20
2021-03-10,ON,false,<20
2021-03-10,PE,true,<20
2021-03-10,PE,false,<20
2021-03-10,QC,true,<20
2021-03-10,QC,false,<20
2021-03-10,SK,true,<20
2021-03-10,SK,false,<20
2021-03-10,YT,true,<20
2021-03-10,YT,false,<20
2021-03-10,NPTS,true,<20
2021-03-10,NPTS,false,<20
2021-03-11,AB,true,<20
2021-03-11,AB,false,<20
2021-03-11,BC,true,<20
2021-03-11,BC,false,<20
2021-03-11,MB,true,<20
2021-03-11,MB,false,<20
2021-03-11,NB,true,<20
2021-03-11,NB,false,<20
2021-03-11,NL,true,<20
2021-03-11,NL,false,<20
2021-03-11,NT,true,<20
2021-03-11,NT,false,<20
2021-03-11,NS,true,<20
2021-03-11,NS,false,<20
2021-03-11,NU,true,<20
2021-03-11,NU,false,<20
2021-03-11,ON,true,<20
2021-03-11,ON,false,<20
2021-03-11,PE,true,<20
2021-03-11,PE,false,<20
2021-03-11,QC,true,<20
2021-03-11,QC,false,<20
2021-03-11,SK,true,<20
2021-03-11,SK,false,<20
2021-03-11,YT,true,<20
2021-03-11,YT,false,<20
2021-03-11,NPTS,true,<20
2021-03-11,NPTS,false,<20
2021-03-12,AB,true,<20
2021-03-12,AB,false,<20
2021-03-12,BC,true,<20
2021-03-12,BC,false,<20
2021-03-12,MB,true,<20
2021-03-12,MB,false,<20
2021-03-12,NB,true,<20
2021-03-12,NB,false,<20
2021-03-12,NL,true,<20
2021-03-12,NL,false,<20
2021-03-12,NT,true,<20
2021-03-12,NT,false,<20
2021-03-12,NS,true,<20
2021-03-12,NS,false,<20
2021-03-12,NU,true,<20
2021-03-12,NU,false,<20
2021-03-12,ON,true,<20
2021-03-12,ON,false,<20
2021-03-12,PE,true,<20
2021-03-12,PE,false,<20
2021-03-12,QC,true,<20
2021-03-12,QC,false,<20
2021-03-12,SK,true,<20
2021-03-12,SK,false,<20
2021-03-12,YT,true,<20
2021-03-12,YT,false,<20
2021-03-12,NPTS,true,<20
2021-03-12,NPTS,false,<20
2021-03-13,AB,true,<20
2021-03-13,AB,false,<20
2021-03-13,BC,true,<20
2021-03-13,BC,false,<20
2021-03-13,MB,true,<20
2021-03-13,MB,false,<20
2021-03-13,NB,true,<20
2021-03-13,NB,false,<20
2021-03-13,NL,true,<20
2021-03-13,NL,false,<20
2021-03-13,NT,true,<20
2021-03-13,NT,false,<20
2021-03-13,NS,true,<20
2021-03-13,NS,false,<20
2021-03-13,NU,true,<20
2021-03-13,NU,false,<20
2021-03-13,ON,true,<20
2021-03-13,ON,false,<20
2021-03-13,PE,true,<20
2021-03-13,PE,false,<20
2021-03-13,QC,true,<20
2021-03-13,QC,false,<20
2021-03-13,SK,true,<20
2021-03-13,SK,false,<20
2021-03-13,YT,true,<20
2021-03-13,YT,false,<20
2021-03-13,NPTS,true,<20
2021-03-13,NPTS,false,<20
2021-03-14,AB,true,<20
2021-03-14,AB,false,<20
2021-03-14,BC,true,<20
2021-03-14,BC,false,<20
2021-03-14,MB,true,<20
2021-03-14,MB,false,<20
2021-03-14,NB,true,<20
2021-03-14,NB,false,<20
2021-03-14,NL,true,<20
2021-03-14,NL,false,<20
2021-03-14,NT,true,<20
2021-03-14,NT,false,<20
2021-03-14,NS,true,<20
2021-03-14,NS,false,<20
2021-03-14,NU,true,<20
2021-03-14,NU,false,<20
2021-03-14,ON,true,<20
2021-03-14,ON,false,<20
2021-03-14,PE,true,<20
2021-03-14,PE,false,<20
2021-03-14,QC,true,<20
2021-03-14,QC,false,<20
2021-03-14,SK,true,<20
2021-03-14,SK,false,<20
2021-03-14,YT,true,<20
2021-03-14,YT,false,<20
2021-03-14,NPTS,true,<20
2021-03-14,NPTS,false,<20
2021-03-15,AB,true,<20
2021-03-15,AB,false,<20
2021-03-15,BC,true,<20
2021-03-15,BC,false,<20
2021-03-15,MB,true,<20
2021-03-15,MB,false,<20
2021-03-15,NB,true,<20
2021-03-15,NB,false,<20
2021-03-15,NL,true,<20
2021-03-15,NL,false,<20
2021-03-15,NT,true,<20
2021-03-15,NT,false,<20
2021-03-15,NS,true,<20
2021-03-15,NS,false,<20
2021-03-15,NU,true,<20
2021-03-15,NU,false,<20
2021-03-15,ON,true,<20
2021-03-15,ON,false,<20
2021-03-15,PE,true,<20
2021-03-15,PE,false,<20
2021-03-15,QC,true,<20
2021-03-15,QC,false,<20
2021-03-15,SK,true,<20
2021-03-15,SK,false,<20
2021-03-15,YT,true,<20
2021-03-15,YT,false,<20
2021-03-15,NPTS,true,<20
2021-03-15,NPTS,false,<20
2021-03-16,AB,true,<20
2021-03-16,AB,false,<20
2021-03-16,BC,true,<20
2021-03-16,BC,false,<20
2021-03-16,MB,true,<20
2021-03-16,MB,false,<20
2021-03-16,NB,true,<20
2021-03-16,NB,false,<20
2021-03-16,NL,true,<20
2021-03-16,NL,false,<20
2021-03-16,NT,true,<20
2021-03-16,NT,false,<20
2021-03-16,NS,true,<20
2021-03-16,NS,false,<20
2021-03-16,NU,true,<20
2021-03-16,NU,false,<20
2021-03-16,ON,true,<20
2021-03-16,ON,false,<20
2021-03-16,PE,true,<20
2021-03-16,PE,false,<20
2021-03-16,QC,true,<20
2021-03-16,QC,false,<20
2021-03-16,SK,true,<20
2021-03-16,SK,false,<20
2021-03-16,YT,true,<20
2021-03-16,YT,false,<20
2021-03-16,NPTS,true,<20
2021-03-16,NPTS,false,<20
2021-03-17,AB,true,<20
2021-03-17,AB,false,<20
2021-03-17,BC,true,<20
2021-03-17,BC,false,<20
2021-03-17,MB,true,<20
2021-03-17,MB,false,<20
2021-03-17,NB,true,<20
2021-03-17,NB,false,<20
2021-03-17,NL,true,<20
2021-03-17,NL,false,<20
2021-03-17,NT,true,<20
2021-03-17,NT,false,<20
2021-03-17,NS,true,<20
2021-03-17,NS,false,<20
2021-03-17,NU,true,<20
2021-03-17,NU,false,<20
2021-03-17,ON,true,<20
2021-03-17,ON,false,<20
2021-03-17,PE,true,<20
2021-03-17,PE,false,<20
2021-03-17,QC,true,<20
2021-03-17,QC,false,<20
2021-03-17,SK,true,<20
2021-03-17,SK,false,<20
2021-03-17,YT,true,<20
2021-03-17,YT,false,<20
2021-03-17,NPTS,true,<20
2021-03-17,NPTS,false,<20
2021-03-18,AB,true,<20
2021-03-18,AB,false,<20
2021-03-18,BC,true,<20
2021-03-18,BC,false,<20
2021-03-18,MB,true,<20
2021-03-18,MB,false,<20
2021-03-18,NB,true,<20
2021-03-18,NB,false,<20
2021-03-18,NL,true,<20
2021-03-18,NL,false,<20
2021-03-18,NT,true,<20
2021-03-18,NT,false,<20
2021-03-18,NS,true,<20
2021-03-18,NS,false,<20
2021-03-18,NU,true,<20
2021-03-18,NU,false,<20
2021-03-18,ON,true,<20
2021-03-18,ON,false,<20
2021-03-18,PE,true,<20
2021-03-18,PE,false,<20
2021-03-18,QC,true,<20
2021-03-18,QC,false,<20
2021-03-18,SK,true,<20
2021-03-18,SK,false,<20
2021-03-18,YT,true,<20
2021-03-18,YT,false,<20
2021-03-18,NPTS,true,<20
2021-03-18,NPTS,false,<20
2021-03-19,AB,true,<20
2021-03-19,AB,false,<20
2021-03-19,BC,true,<20
2021-03-19,BC,false,<20
2021-03-19,MB,true,<20
2021-03-19,MB,false,<20
2021-03-19,NB,true,<20
2021-03-19,NB,false,<20
2021-03-19,NL,true,<20
2021-03-19,NL,false,<20
2021-03-19,NT,true,<20
2021-03-19,NT,false,<20
2021-03-19,NS,true,<20
2021-03-19,NS,false,<20
2021-03-19,NU,true,<20
2021-03-19,NU,false,<20
2021-03-19,ON,true,<20
2021-03-19,ON,false,<20
2021-03-19,PE,true,<20
2021-03-19,PE,false,<20
2021-03-19,QC,true,<20
2021-03-19,QC,false,<20
2021-03-19,SK,true,<20
2021-03-19,SK,false,<20
2021-03-19,YT,true,<20
2021-03-19,YT,false,<20
2021-03-19,NPTS,true,<20
2021-03-19,NPTS,false,<20
2021-03-20,AB,true,<20
2021-03-20,AB,false,<20
2021-03-20,BC,true,<20
2021-03-20,BC,false,<20
2021-03-20,MB,true,<20
2021-03-20,MB,false,<20
2021-03-20,NB,true,<20
2021-03-20,NB,false,<20
2021-03-20,NL,true,<20
2021-03-20,NL,false,<20
2021-03-20,NT,true,<20
2021-03-20,NT,false,<20
2021-03-20,NS,true,<20
2021-03-20,NS,false,<20
2021-03-20,NU,true,<20
2021-03-20,NU,false,<20
2021-03-20,ON,true,<20
2021-03-20,ON,false,<20
2021-03-20,PE,true,<20
2021-03-20,PE,false,<20
2021-03-20,QC,true,<20
2021-03-20,QC,false,<20
2021-03-20,SK,true,<20
2021-03-20,SK,false,<20
2021-03-20,YT,true,<20
2021-03-20,YT,false,<20
2021-03-20,NPTS,true,<20
2021-03-20,NPTS,false,<20
2021-03-21,AB,true,<20
2021-03-21,AB,false,<20
2021-03-21,BC,true,<20
2021-03-21,BC,false,<20
2021-03-21,MB,true,<20
2021-03-21,MB,false,<20
2021-03-21,NB,true,<20
2021-03-21,NB,false,<20
2021-03-21,NL,true,<20
2021-03-21,NL,false,<20
2021-03-21,NT,true,<20
2021-03-21,NT,false,<20
2021-03-21,NS,true,<20
2021-03-21,NS,false,<20
2021-03-21,NU,true,<20
2021-03-21,NU,false,<20
2021-03-21,ON,true,<20
2021-03-21,ON,false,<20
2021-03-21,PE,true,<20
2021-03-21,PE,false,<20
2021-03-21,QC,true,<20
2021-03-21,QC,false,<20
2021-03-21,SK,true,<20
2021-03-21,SK,false,<20
2021-03-21,YT,true,<20
2021-03-21,YT,false,<20
2021-03-21,NPTS,true,<20
2021-03-21,NPTS,false,<20
2021-03-22,AB,true,<20
2021-03-22,AB,false,<20
2021-03-22,BC,true,<20
2021-03-22,BC,false,<20
2021-03-22,MB,true,<20
2021-03-22,MB,false,<20
2021-03-22,NB,true,<20
2021-03-22,NB,false,<20
2021-03-22,NL,true,<20
2021-03-22,NL,false,<20
2021-03-22,NT,true,<20
2021-03-22,NT,false,<20
2021-03-22,NS,true,<20
2021-03-22,NS,false,<20
2021-03-22,NU,true,<20
2021-03-22,NU,false,<20
2021-03-22,ON,true,<20
2021-03-22,ON,false,<20
2021-03-22,PE,true,<20
2021-03-22,PE,false,<20
2021-03-22,QC,true,<20
2021-03-22,QC,false,<20
2021-03-22,SK,true,<20
2021-03-22,SK,false,<20
2021-03-22,YT,true,<20
2021-03-22,YT,false,<20
2021-03-22,NPTS,true,<20
2021-03-22,NPTS,false,<20
